domain,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Sector,Competitors,Revenue_,salary_c2,Rating_c2,Revenue_c2
data scientist,Wish,"San Jose, CA","San Francisco, CA",750.5,2011,Company - Private,Retail,"['Walmart', ""DICK'S Sporting Goods - Corporate"", 'Walmart', 'Vionic Group', 'Pilot Flying J Travel Centers LLC', 'Vionic Group', ""Sotheby's"", 'Pilot Flying J Travel Centers LLC', 'Moda Operandi', 'Pilot Flying J Travel Centers LLC', 'Moda Operandi', ""DICK'S Sporting Goods - Corporate"", ""Macy's"", 'Rodan and Fields, LLC', 'Pilot Flying J Travel Centers LLC']",billion,163500.0,3.5,1500000000.0
data scientist,ManTech,"Chantilly, VA","Herndon, VA",7500.5,1968,Company - Public,Business Services,"['Affinity Solutions', 'Logic20/20', 'Yesler', 'Anson McCade', 'Zimmerman Advertising', 'USEReady', 'C Space', 'Numeric, LLC', 'Grainger', 'EAG Laboratories', 'webfx.com', 'Excella Consulting', 'Gensco', 'Logic20/20', '7Park Data', 'Rapid Response Monitoring', 'Gallup', 'Object Partners', 'Red Ventures', 'Synagro', 'Alliance Source Testing', 'Full Potential Solutions', 'Maven Wave Partners', 'PA Consulting', 'PatientPoint', 'KSM Consulting', 'Hamilton Porter LLC', 'OneMagnify', 'IZEA', 'OSI Engineering', 'Credera', 'Spectrum Communications and Consulting', 'Blend360', 'Hire Resolve', 'Systems Evolution Inc.', 'comScore', 'SullivanCotter', 'NPD', 'Hamilton Porter LLC', 'Bakery Agency', 'Rose International', 'Pro-Sphere Tek', 'OneMagnify', 'Numeric, LLC', 'IZEA', 'Opinion Dynamics', 'WK Dickson', 'Freedman Healthcare', 'Randstad', 'Southwest Research Institute', 'CyberCoders', 'The Integer Group', 'Samba TV', 'EAB', 'OSI Engineering', 'Affinity Solutions', 'OSI Engineering', 'FrankCrum Staffing', 'Guidepoint', 'Maven Wave Partners', 'NJF Global Holdings', 'Moser Consulting', 'Zimmerman Advertising', 'Shine Systems', 'QK', 'Praetorian', 'PA Consulting', 'Strategic Employment Partners', 'Southwest Research Institute', 'RTI International', 'TRANZACT', 'Delphi-US', '1-800-FLOWERS.COM, Inc.', 'Numeric, LLC', 'Samba TV', 'EAB', 'OSI Engineering', 'IHS Markit', 'Affinity Solutions', 'Watchful', 'Conch Technologies, Inc', 'OSI Engineering', 'FrankCrum Staffing', 'Guidepoint', 'Maven Wave Partners', 'Crossix Solutions', 'TriNet', 'NJF Global Holdings', 'Moser Consulting', 'Numeric, LLC', 'Shine Systems', 'USEReady', 'Numeric, LLC', 'QK', 'Job Juncture', 'PA Consulting', 'Praetorian', 'Strategic Employment Partners', 'SPINS, LLC', 'Southwest Research Institute', 'RTI International', 'TRANZACT', 'Mitsubishi Electric Research Labs', 'Mitsubishi Electric Research Labs', 'FrankCrum Staffing', 'TRANZACT', 'Two95 International Inc.', 'Vbeyond Corporation', 'CompQsoft', 'Maven Wave Partners', 'Strategic Employment Partners', 'Crossix Solutions', 'Mathematica Policy Research', 'Eliassen Group', 'ConsultNet, LLC', 'TriNet', 'HireResources a Tailored Solutions Company (WO)', 'Jobot', 'Creative Circle, LLC', 'NJF Global Holdings', 'GTN Technical Staffing', 'Numeric, LLC', 'Moser Consulting', 'Numeric, LLC']",billion,85000.0,4.1,1500000000.0
data scientist,Walmart,"Plano, TX","Bentonville, AR",10000.0,1962,Company - Public,Retail,"[""DICK'S Sporting Goods - Corporate"", 'Vionic Group', 'Pilot Flying J Travel Centers LLC', 'Vionic Group', ""Sotheby's"", 'Pilot Flying J Travel Centers LLC', 'Moda Operandi', 'Pilot Flying J Travel Centers LLC', 'Moda Operandi', ""DICK'S Sporting Goods - Corporate"", ""Macy's"", 'Rodan and Fields, LLC', 'Pilot Flying J Travel Centers LLC']",billion,139000.0,3.2,75000000.0
data analyst,Yesler,"Seattle, WA","Seattle, WA",350.5,2012,Company - Private,Business Services,"['Affinity Solutions', 'Logic20/20', 'ManTech', 'Anson McCade', 'Zimmerman Advertising', 'USEReady', 'C Space', 'Numeric, LLC', 'Grainger', 'EAG Laboratories', 'webfx.com', 'Excella Consulting', 'Gensco', 'Logic20/20', '7Park Data', 'Rapid Response Monitoring', 'Gallup', 'Object Partners', 'Red Ventures', 'Synagro', 'Alliance Source Testing', 'Full Potential Solutions', 'Maven Wave Partners', 'PA Consulting', 'ManTech', 'PatientPoint', 'KSM Consulting', 'ManTech', 'Hamilton Porter LLC', 'OneMagnify', 'IZEA', 'OSI Engineering', 'Credera', 'Spectrum Communications and Consulting', 'ManTech', 'Blend360', 'Hire Resolve', 'Systems Evolution Inc.', 'comScore', 'SullivanCotter', 'NPD', 'Hamilton Porter LLC', 'Bakery Agency', 'Rose International', 'Pro-Sphere Tek', 'OneMagnify', 'Numeric, LLC', 'IZEA', 'Opinion Dynamics', 'WK Dickson', 'ManTech', 'Freedman Healthcare', 'Randstad', 'Southwest Research Institute', 'CyberCoders', 'The Integer Group', 'ManTech', 'Samba TV', 'EAB', 'OSI Engineering', 'Affinity Solutions', 'OSI Engineering', 'FrankCrum Staffing', 'Guidepoint', 'Maven Wave Partners', 'NJF Global Holdings', 'Moser Consulting', 'Zimmerman Advertising', 'Shine Systems', 'QK', 'Praetorian', 'PA Consulting', 'Strategic Employment Partners', 'Southwest Research Institute', 'RTI International', 'TRANZACT', 'Delphi-US', '1-800-FLOWERS.COM, Inc.', 'Numeric, LLC', 'Samba TV', 'EAB', 'OSI Engineering', 'IHS Markit', 'Affinity Solutions', 'Watchful', 'Conch Technologies, Inc', 'OSI Engineering', 'FrankCrum Staffing', 'Guidepoint', 'Maven Wave Partners', 'Crossix Solutions', 'TriNet', 'NJF Global Holdings', 'Moser Consulting', 'Numeric, LLC', 'Shine Systems', 'USEReady', 'Numeric, LLC', 'QK', 'Job Juncture', 'PA Consulting', 'Praetorian', 'Strategic Employment Partners', 'SPINS, LLC', 'Southwest Research Institute', 'RTI International', 'TRANZACT', 'Mitsubishi Electric Research Labs', 'Mitsubishi Electric Research Labs', 'FrankCrum Staffing', 'TRANZACT', 'Two95 International Inc.', 'Vbeyond Corporation', 'CompQsoft', 'Maven Wave Partners', 'Strategic Employment Partners', 'Crossix Solutions', 'Mathematica Policy Research', 'Eliassen Group', 'ConsultNet, LLC', 'TriNet', 'HireResources a Tailored Solutions Company (WO)', 'Jobot', 'Creative Circle, LLC', 'NJF Global Holdings', 'GTN Technical Staffing', 'Numeric, LLC', 'Moser Consulting', 'Numeric, LLC']",million,65500.0,4.1,75000000.0
data scientist,Takeda Pharmaceuticals,"Cambridge, MA","OSAKA, Japan",10000.0,1781,Company - Public,Biotech & Pharmaceuticals,"['Blueprint Medicines', 'Pfizer', 'Pfizer', 'Novartis', 'New England Biolabs', 'Sartorius', 'Sartorius', 'Berg Health', 'GNS Healthcare', 'Nektar Therapeutics', 'Alector', 'BioMarin Pharmaceutical', 'Apellis Pharmaceuticals', 'Hygiena', 'Alector', 'Alector', 'Genentech', 'Sunovion', 'Alector', 'Rubius Therapeutics', 'Apellis Pharmaceuticals', 'Karyopharm Therapeutics Inc.', 'Tempus Labs', 'Recursion Pharmaceuticals', 'BioMarin Pharmaceutical', 'Rubius Therapeutics', 'Greenwich Biosciences', 'Advanced BioScience Laboratories', 'Genentech', 'Pfizer', 'Sunovion', 'Genesis Research', 'Alector', 'Genentech', 'Rubius Therapeutics', 'Pfizer', 'Vanda Pharmaceuticals', 'Apellis Pharmaceuticals', 'Genentech', 'Tempus Labs', 'Novartis', 'Novartis', 'Karyopharm Therapeutics Inc.', 'Recursion Pharmaceuticals', 'BioMarin Pharmaceutical', 'Rubius Therapeutics', 'New England Biolabs', 'Greenwich Biosciences', 'Sunovion', 'Cerus Corporation', 'Novartis', 'AstraZeneca', 'Alector', 'Audentes Therapeutics', 'Advanced BioScience Laboratories', 'Novartis', 'Crown Bioscience', 'Q2 Solutions', 'Q2 Solutions', 'Pfizer', 'Agios Pharmaceuticals', 'Advanced BioScience Laboratories', 'Sanofi', 'Acceleron Pharma', 'Apellis Pharmaceuticals', 'United BioSource', 'Senti Biosciences', 'Sartorius', 'Recursion Pharmaceuticals', 'BioMarin Pharmaceutical', 'Rubius Therapeutics', 'CareDx', 'Quality Consulting Group', 'Greenwich Biosciences', 'AstraZeneca', 'Sunovion', 'Saama Technologies Inc', 'AstraZeneca', 'Cerus Corporation', 'GSK', 'Novartis', 'AstraZeneca', 'Sartorius', 'Novartis', 'Audentes Therapeutics', 'Alector', 'Advanced BioScience Laboratories', 'Novartis', 'Crown Bioscience', 'Q2 Solutions', 'Q2 Solutions', 'IQVIA', 'GSK', 'Pfizer', 'PACT Pharma', 'Novartis', 'Novartis', 'Advanced BioScience Laboratories', 'Agios Pharmaceuticals', 'Exelixis', 'Sanofi', 'Novartis', 'Acceleron Pharma', 'Pfizer', 'Exelixis', 'Apellis Pharmaceuticals', 'AstraZeneca', 'United BioSource', 'Senti Biosciences', 'Apellis Pharmaceuticals', 'Advanced BioScience Laboratories', 'FORMA THERAPEUTICS', 'Agios Pharmaceuticals', 'AstraZeneca', 'Greenwich Biosciences', 'Sunovion', 'Saama Technologies Inc', 'AstraZeneca', 'Cerus Corporation', 'GSK', 'Novartis', 'AstraZeneca', 'AstraZeneca', 'Novartis', 'Alector', 'Audentes Therapeutics', 'Advanced BioScience Laboratories', 'Novartis', '23andMe', 'Crown Bioscience', 'Q2 Solutions', 'Q2 Solutions', 'IQVIA', 'GSK']",billion,113500.0,3.7,75000000.0
data engineer,Audible,"Newark, NJ","Newark, NJ",3000.5,1995,Subsidiary or Business Segment,Media,"['The E.W. Scripps Company', 'GSN Games', 'NCSOFT', 'SciPlay', 'GSN Games', 'Health Union', 'SciPlay', 'CBS Interactive', 'GSN Games', 'NCSOFT', 'Health Union', 'NCSOFT']",million,146000.0,3.6,75000000.0
data scientist,Blueprint Medicines,"Cambridge, MA","Cambridge, MA",125.5,2011,Company - Public,Biotech & Pharmaceuticals,"['Pfizer', 'Pfizer', 'Novartis', 'New England Biolabs', 'Sartorius', 'Sartorius', 'Berg Health', 'GNS Healthcare', 'Nektar Therapeutics', 'Alector', 'BioMarin Pharmaceutical', 'Apellis Pharmaceuticals', 'Hygiena', 'Alector', 'Alector', 'Genentech', 'Sunovion', 'Alector', 'Rubius Therapeutics', 'Apellis Pharmaceuticals', 'Karyopharm Therapeutics Inc.', 'Tempus Labs', 'Recursion Pharmaceuticals', 'BioMarin Pharmaceutical', 'Rubius Therapeutics', 'Greenwich Biosciences', 'Advanced BioScience Laboratories', 'Genentech', 'Pfizer', 'Sunovion', 'Genesis Research', 'Alector', 'Genentech', 'Rubius Therapeutics', 'Pfizer', 'Vanda Pharmaceuticals', 'Apellis Pharmaceuticals', 'Genentech', 'Tempus Labs', 'Novartis', 'Novartis', 'Karyopharm Therapeutics Inc.', 'Recursion Pharmaceuticals', 'BioMarin Pharmaceutical', 'Rubius Therapeutics', 'New England Biolabs', 'Greenwich Biosciences', 'Sunovion', 'Cerus Corporation', 'Novartis', 'AstraZeneca', 'Alector', 'Audentes Therapeutics', 'Advanced BioScience Laboratories', 'Novartis', 'Crown Bioscience', 'Q2 Solutions', 'Q2 Solutions', 'Pfizer', 'Agios Pharmaceuticals', 'Advanced BioScience Laboratories', 'Sanofi', 'Acceleron Pharma', 'Apellis Pharmaceuticals', 'United BioSource', 'Senti Biosciences', 'Sartorius', 'Recursion Pharmaceuticals', 'BioMarin Pharmaceutical', 'Rubius Therapeutics', 'CareDx', 'Quality Consulting Group', 'Greenwich Biosciences', 'AstraZeneca', 'Sunovion', 'Saama Technologies Inc', 'AstraZeneca', 'Cerus Corporation', 'GSK', 'Novartis', 'AstraZeneca', 'Sartorius', 'Novartis', 'Audentes Therapeutics', 'Alector', 'Advanced BioScience Laboratories', 'Novartis', 'Crown Bioscience', 'Q2 Solutions', 'Q2 Solutions', 'IQVIA', 'GSK', 'Pfizer', 'PACT Pharma', 'Novartis', 'Novartis', 'Advanced BioScience Laboratories', 'Agios Pharmaceuticals', 'Exelixis', 'Sanofi', 'Novartis', 'Acceleron Pharma', 'Pfizer', 'Exelixis', 'Apellis Pharmaceuticals', 'AstraZeneca', 'United BioSource', 'Senti Biosciences', 'Apellis Pharmaceuticals', 'Advanced BioScience Laboratories', 'FORMA THERAPEUTICS', 'Agios Pharmaceuticals', 'AstraZeneca', 'Greenwich Biosciences', 'Sunovion', 'Saama Technologies Inc', 'AstraZeneca', 'Cerus Corporation', 'GSK', 'Novartis', 'AstraZeneca', 'AstraZeneca', 'Novartis', 'Alector', 'Audentes Therapeutics', 'Advanced BioScience Laboratories', 'Novartis', '23andMe', 'Crown Bioscience', 'Q2 Solutions', 'Q2 Solutions', 'IQVIA', 'GSK']",million,102000.0,3.9,3000000.0
data scientist,h2o.ai,"Mountain View, CA","Mountain View, CA",350.5,2011,Company - Private,Information Technology,"['Nuna', 'Porch', 'Novetta', 'Clarity Insights', 'Esri', 'Sauce Labs', 'Amount', 'Persivia', 'Nuna', 'BPA Services', 'Visa Inc.', 'Intrado', 'Netskope', '1904labs', 'Blue Owl', 'Great-Circle Technologies', 'Oversight Systems', 'Avlino', 'HP Inc.', 'SpringML', 'The Buffalo Group', 'HP Inc.', 'Pactera', 'Productive Edge', 'goTRG', 'NMR Consulting', 'Kodiak Robotics', 'iSeatz', 'ThousandEyes', 'Peterson Technology Partners', 'IT Concepts', 'Scientific Research Corporation', 'General Dynamics Information Technology', 'The Buffalo Group', 'Redjack', 'Bridgerock ', 'NuWave Solutions', 'CapTech', 'CentralReach', 'LEAH ', 'Integrate', 'Demandbase', 'Sapphire Digital', 'Formation', 'Autodesk', 'Briq', 'Geomagical ', 'Quick Base', 'Upside Business Travel', 'Visa Inc.', 'My Job Tank', 'Novetta', 'ShorePoint', 'Gridiron IT', 'Productive Edge', 'AVANADE', 'Insight Enterprises, Inc.', 'Cogo Labs', 'Western Digital', 'Nuna', 'Autodesk', 'Dodge Data & Analytics', 'CA-One Tech C', 'Seen by In', 'Peterson Technology Partners', 'NuWave Solutions', 'Aptonet Inc', 'P2 Energy Solutions', 'ClearEdge', 'Tapjoy', 'Credit Sesame', 'Deco', 'Redstream Technology', 'Daugherty Business Solutions', 'Cogo Labs', 'TrueAccord', 'DRB Systems', 'Western Digital', 'Corcentric', 'U.Group', 'Calista', 'Sandhills Global', 'Eventbrite', 'Centro', 'Service Express', 'Clarity Insights', 'Autodesk', '605', 'Novetta', 'Daugherty Business Solutions', 'Dodge Data & Analytics', 'NS8', 'Tekvalley, Corp.', 'SmartNews, Inc.', 'CA-One Tech C', 'Zylotech', 'Redapt', 'L&T Infotech', 'Seen by In', 'Novetta', 'Applied Information Sciences', 'Peterson Technology Partners', 'NuWave Solutions', 'Aptonet Inc', 'General Dynamics Information Technology', 'Autodesk', '', 'SpringML', 'P2 Energy Solutions', 'Esri', 'ClearEdge', 'SpringML', 'Sumo Logic', 'Monte Rosa Therapeu', 'CALIBRE Systems', 'Esri', 'Tapjoy', 'Motorola Solutions', 'Credit Sesame', 'Infosys', 'Deco', 'Redstream Technology', 'Qualifacts Systems, Inc.', 'CALIBRE Systems', 'Nuna', 'Amount', 'MathWorks', 'MetroStar Systems', 'HOVER', 'Kronos', 'IGNW', 'SmartNews, Inc.', 'BPA Services', 'Genesys', 'BRMi', 'Luminar Technologies', 'Emtec, Inc.', 'Meridian Technologies, Inc', 'Glassdoor', 'Esri', 'Collinwood Technology Partners, LLC', 'Homology Medicines, Inc.', 'Kronos', 'OneThree Bio', 'Figure Eight', 'Tapjoy', '1904labs', 'Sage Intacct', 'Scale AI', 'Esri', 'Astreya', 'Change Healthcare', 'MZ', 'HG Insights', 'ClearEdge', 'Sumo Logic', 'SpringML', 'Samsung Research America', 'Cuboid IT Solutions', 'Netskope', 'Pyramid Consulting, Inc.', 'Serigor Inc.', '', 'Monte Rosa Therapeu', 'TechProjects', 'Capgemini', 'Medidata Solutions', 'CALIBRE Systems', 'HP Inc.', 'Tapjoy', 'Visa Inc.', 'Quartet Health', 'Motorola Solutions', 'Credit Sesame', 'CompuF', 'Infosys', 'WeRid', 'ODSC Hiring Par', 'Brillient', 'Entefy', 'Deco', 'Point72 Vent', 'Trace3', 'The Climate Corporation', 'Qualifacts Systems, Inc.', 'Redstream Technology', 'Clarity Insights', 'CALIBRE Systems', 'Factual', 'Signpost', 'Adobe', 'UPM Pharmaceutical Inc', 'MetroStar Systems', 'MathWorks', 'Information Builders', 'Greenway Health', 'HOVER', 'Oversight Systems', 'Confluent', 'Kronos', 'Life360', 'Eventbrite', 'IGNW', 'SmartNews, Inc.', 'Novetta', 'Novetta', 'Genesys', 'Demandbase', 'Monte Rosa Therapeu', 'Luminar Technologies', 'BRMi', 'IntraEdge', 'Emtec, Inc.', 'Tapjoy', 'Mentor Graphics', 'Glassdoor', 'Meridian Technologies, Inc', 'Esri', 'Blue Owl', 'Collinwood Technology Partners, LLC', 'Homology Medicines, Inc.', 'Kronos', 'Avlino', 'OneThree Bio', 'SafeGraph', 'Figure Eight', 'Tapjoy', 'DoubleVerify', 'Kronos', 'Western Digital', 'Bridg', 'Infosys', 'WeRid', 'Brillient', 'ODSC Hiring Par', 'Deco', 'Entefy', 'Point72 Vent', 'Cuboid IT Solutions', 'Adyen ', 'Trace3', 'The Buffalo Group', 'Technosoft Corporation', 'Senti', 'The Climate Corporation', 'Qualifacts Systems, Inc.', 'Redstream Technology', 'Solugenix Corporation', 'Clarity Insights', 'CALIBRE Systems', 'Factual', 'Edison Software, Inc.', 'SkySync', 'Medidata Solutions', 'Signpost', 'Adobe', 'DatamanUSA, LLC', 'UPM Pharmaceutical Inc', 'MetroStar Systems', 'MathWorks', 'Information Builders', 'Steel Point Solutions, LLC', 'Miracle Software Systems', 'Greenway Health', 'HOVER', 'Kronos', 'Life360', 'Fivestars', 'Eventbrite', 'IGNW']",million,153500.0,4.3,75000000.0
data scientist,Nuna,"San Francisco, CA","San Francisco, CA",125.5,2010,Company - Private,Information Technology,"['h2o.ai', 'Porch', 'Novetta', 'Clarity Insights', 'Esri', 'Sauce Labs', 'Amount', 'Persivia', 'BPA Services', 'Visa Inc.', 'Intrado', 'Netskope', '1904labs', 'Blue Owl', 'Great-Circle Technologies', 'Oversight Systems', 'Avlino', 'HP Inc.', 'SpringML', 'The Buffalo Group', 'HP Inc.', 'h2o.ai', 'Pactera', 'Productive Edge', 'goTRG', 'NMR Consulting', 'Kodiak Robotics', 'iSeatz', 'ThousandEyes', 'Peterson Technology Partners', 'IT Concepts', 'Scientific Research Corporation', 'General Dynamics Information Technology', 'The Buffalo Group', 'Redjack', 'Bridgerock ', 'NuWave Solutions', 'CapTech', 'CentralReach', 'LEAH ', 'Integrate', 'Demandbase', 'Sapphire Digital', 'Formation', 'Autodesk', 'Briq', 'Geomagical ', 'Quick Base', 'Upside Business Travel', 'Visa Inc.', 'My Job Tank', 'Novetta', 'ShorePoint', 'h2o.ai', 'Gridiron IT', 'Productive Edge', 'AVANADE', 'h2o.ai', 'Insight Enterprises, Inc.', 'Cogo Labs', 'Western Digital', 'Autodesk', 'Dodge Data & Analytics', 'CA-One Tech C', 'Seen by In', 'Peterson Technology Partners', 'NuWave Solutions', 'Aptonet Inc', 'P2 Energy Solutions', 'ClearEdge', 'Tapjoy', 'Credit Sesame', 'Deco', 'Redstream Technology', 'Daugherty Business Solutions', 'Cogo Labs', 'TrueAccord', 'DRB Systems', 'Western Digital', 'Corcentric', 'U.Group', 'Calista', 'Sandhills Global', 'Eventbrite', 'Centro', 'Service Express', 'Clarity Insights', 'Autodesk', '605', 'Novetta', 'Daugherty Business Solutions', 'Dodge Data & Analytics', 'NS8', 'Tekvalley, Corp.', 'SmartNews, Inc.', 'CA-One Tech C', 'Zylotech', 'Redapt', 'L&T Infotech', 'Seen by In', 'Novetta', 'Applied Information Sciences', 'Peterson Technology Partners', 'NuWave Solutions', 'Aptonet Inc', 'General Dynamics Information Technology', 'Autodesk', '', 'SpringML', 'P2 Energy Solutions', 'Esri', 'ClearEdge', 'SpringML', 'Sumo Logic', 'Monte Rosa Therapeu', 'CALIBRE Systems', 'Esri', 'Tapjoy', 'Motorola Solutions', 'Credit Sesame', 'Infosys', 'Deco', 'Redstream Technology', 'Qualifacts Systems, Inc.', 'CALIBRE Systems', 'Amount', 'MathWorks', 'MetroStar Systems', 'HOVER', 'Kronos', 'IGNW', 'SmartNews, Inc.', 'BPA Services', 'h2o.ai', 'Genesys', 'BRMi', 'Luminar Technologies', 'Emtec, Inc.', 'Meridian Technologies, Inc', 'Glassdoor', 'Esri', 'Collinwood Technology Partners, LLC', 'Homology Medicines, Inc.', 'Kronos', 'OneThree Bio', 'Figure Eight', 'Tapjoy', '1904labs', 'Sage Intacct', 'Scale AI', 'Esri', 'Astreya', 'Change Healthcare', 'MZ', 'HG Insights', 'ClearEdge', 'Sumo Logic', 'SpringML', 'Samsung Research America', 'Cuboid IT Solutions', 'Netskope', 'Pyramid Consulting, Inc.', 'Serigor Inc.', '', 'Monte Rosa Therapeu', 'TechProjects', 'Capgemini', 'Medidata Solutions', 'CALIBRE Systems', 'HP Inc.', 'Tapjoy', 'Visa Inc.', 'Quartet Health', 'Motorola Solutions', 'Credit Sesame', 'CompuF', 'Infosys', 'WeRid', 'ODSC Hiring Par', 'Brillient', 'Entefy', 'Deco', 'Point72 Vent', 'Trace3', 'The Climate Corporation', 'Qualifacts Systems, Inc.', 'Redstream Technology', 'Clarity Insights', 'CALIBRE Systems', 'Factual', 'Signpost', 'Adobe', 'UPM Pharmaceutical Inc', 'MetroStar Systems', 'MathWorks', 'Information Builders', 'Greenway Health', 'HOVER', 'Oversight Systems', 'Confluent', 'Kronos', 'Life360', 'Eventbrite', 'IGNW', 'SmartNews, Inc.', 'h2o.ai', 'Novetta', 'Novetta', 'Genesys', 'Demandbase', 'Monte Rosa Therapeu', 'Luminar Technologies', 'BRMi', 'IntraEdge', 'Emtec, Inc.', 'Tapjoy', 'Mentor Graphics', 'Glassdoor', 'Meridian Technologies, Inc', 'Esri', 'Blue Owl', 'Collinwood Technology Partners, LLC', 'Homology Medicines, Inc.', 'Kronos', 'Avlino', 'OneThree Bio', 'SafeGraph', 'Figure Eight', 'Tapjoy', 'DoubleVerify', 'Kronos', 'Western Digital', 'Bridg', 'Infosys', 'WeRid', 'Brillient', 'ODSC Hiring Par', 'Deco', 'Entefy', 'Point72 Vent', 'Cuboid IT Solutions', 'Adyen ', 'Trace3', 'The Buffalo Group', 'Technosoft Corporation', 'Senti', 'The Climate Corporation', 'Qualifacts Systems, Inc.', 'Redstream Technology', 'Solugenix Corporation', 'Clarity Insights', 'CALIBRE Systems', 'Factual', 'Edison Software, Inc.', 'SkySync', 'Medidata Solutions', 'Signpost', 'Adobe', 'DatamanUSA, LLC', 'UPM Pharmaceutical Inc', 'MetroStar Systems', 'MathWorks', 'Information Builders', 'Steel Point Solutions, LLC', 'Miracle Software Systems', 'Greenway Health', 'HOVER', 'Kronos', 'Life360', 'Fivestars', 'Eventbrite', 'IGNW']",million,142500.0,4.2,75000000.0
data scientist,Pinnacol Assurance,"Denver, CO","Denver, CO",750.5,1915,Nonprofit Organization,Insurance,"['Health IQ', 'The Hanover Insurance Group', 'Lancer Insurance', 'Liberty Mutual Insurance', 'Swiss Re', 'Amica Mutual', 'DentaQuest', 'BlueCross BlueShield of Tennessee', 'MassMutual', 'Legal & General America', 'Health IQ', 'Plymouth Rock Assurance', 'Argo Group US', 'The Hanover Insurance Group', 'Acuity Insurance', 'MassMutual', 'Legal & General America', 'Blue Cross & Blue Shield of Rhode Island', 'Ameritas Life Insurance Corp', 'Genworth', 'Trace Data', 'Plymouth Rock Assurance', 'Argo Group US', 'Swiss Re', 'The Hanover Insurance Group', 'MassMutual', 'MassMutual', 'Brighthouse Financial', 'MassMutual', 'MassMutual', 'Liberty Mutual Insurance', 'National Interstate', 'Arbella Insurance', 'MassMutual', 'Liberty Mutual Insurance', 'Assurant', 'F&G', 'AmeriHealth Caritas', 'Liberty Mutual Insurance', 'MassMutual', 'Brighthouse Financial', 'GNY Insurance Companies', 'Healthfirst', 'MassMutual', 'MassMutual', 'Liberty Mutual Insurance', 'Swiss Re', 'Liberty Mutual Insurance', 'National Interstate', 'The Hanover Insurance Group', 'Arbella Insurance', 'MassMutual', 'MassMutual', 'MassMutual', 'Liberty Mutual Insurance', 'COUNTRY Financial', 'ICW Group', 'Assurant', 'F&G', 'AmeriHealth Caritas', 'Liberty Mutual Insurance', 'Liberty Mutual Insurance', 'Liberty Mutual Insurance', 'National Interstate', 'The Hanover Insurance Group', 'Arbella Insurance', 'MassMutual']",million,87500.0,4.0,250500000.0
